A_Low_1	B_Low_2	C_Low_3	D_Reg_1	E_Reg_2	F_Reg_3	G_High_1	H_High_2	I_High_3
TRINITY_DN48933_c0_g1	0.695436485276913	1.49204181687102	0.872908406356326	-0.63855963291954	-0.63855963291954	-0.63855963291954	-0.152102677150809	-0.354045499675295	-0.63855963291954
TRINITY_DN22386_c0_g1	1.7105893058263	1.42101551780344	1.20858425359264	-0.730919160939008	-0.874675488251832	-1.56953300685199	-0.0185722147400385	-0.50727629961885	-0.639212906820662
TRINITY_DN56922_c0_g1	0.119297454712269	0.415919184411861	0.493326930979637	-1.15563487133911	-1.15822034701476	-1.02012880815952	1.10454447177894	1.01586786505686	0.185028119573826
TRINITY_DN51332_c0_g1	1.75631047263147	0.678819804190806	0.574240041327068	-0.568500130789014	-0.568500130789014	-0.568500130789014	-0.166869664204273	-0.568500130789014	-0.568500130789014
TRINITY_DN27850_c0_g1	1.09448095668287	0.707904681340645	0.696265125595031	-0.480122126476978	-0.729017681467615	-0.342121892430903	0.203404208727767	-0.37223140352885	-0.778561868441971
TRINITY_DN27309_c0_g1	1.46393506982434	2.00865324634853	1.31473460969508	-0.778366025126856	-1.13250195557183	-1.22807175363783	-0.411580258230273	-0.253884399083391	-0.982918534217761
TRINITY_DN13584_c0_g1	1.18596971990064	1.42845770569477	0.752879492376297	-0.597201507168529	-1.12850257006767	-0.497794479124935	-0.244095988610534	-0.321678929563078	-0.578033443436954
TRINITY_DN61688_c0_g1	0.510088392504584	1.77323468286601	0.491847565991565	-0.593577090261112	-0.593577090261112	-0.593577090261112	-0.329340939217565	-0.0715213411001483	-0.593577090261112
TRINITY_DN23056_c0_g1	1.84066533317657	1.40691557363555	1.64653217357476	-0.432818021888259	-0.530428818514681	-1.11539131923584	-0.746902318590734	-1.11539131923584	-0.95318128292153
TRINITY_DN29217_c0_g1	1.22137278669158	1.78956539565102	0.81514244669314	-0.692064896513571	-1.3594895574267	-1.49643487066826	0.210883137482168	-0.17671855636367	-0.312255885545709
TRINITY_DN61523_c0_g1	1.4171489335862	0.639299149761181	0.483954861272434	-0.771545871875952	-1.32340006078517	-0.78015900218066	0.370245010277081	0.525435865881179	-0.560978885936294
TRINITY_DN55773_c0_g1	0.39422395348811	0.242284444301908	0.374054131682055	-0.822077122038588	-0.939772164708342	-0.939772164708342	0.232075148864998	0.415807982669017	1.04317579044918
TRINITY_DN20849_c0_g1	1.38868567481129	1.46235554168953	1.31751668415068	-0.343092907573623	-0.607540104485773	-0.963796997787456	-0.58881570094947	-0.785852548009024	-0.879459641846154
TRINITY_DN49547_c0_g1	2.32996212677309	0.168864043195161	0.758917533256364	0.155754707754105	0.0831158017685536	-0.87314143788035	-0.98484004678464	-1.06406673793521	-0.574565990147068
TRINITY_DN27573_c0_g1	1.22641524191308	2.10814300578058	1.32498258873576	-0.791944194789775	-0.972466164428702	-0.95209836673474	-0.562351448049615	-0.456953152920136	-0.923727509506447
TRINITY_DN56529_c0_g1	-0.244891284943553	-0.119041877911744	0.545213279547866	-0.69422809215574	-0.701554089244614	-1.16098570788191	0.894904050314371	1.18213781151994	0.298445910755386
TRINITY_DN9147_c0_g1	0.572202422892641	1.5008776714176	0.67054877112559	0.0141707243400464	-0.776947140729746	-0.105956472785967	-0.222594065914633	-0.936108800694885	-0.71619310965065
TRINITY_DN10724_c0_g1	1.35644442571518	0.683068685812797	0.666969578396439	-0.390113591029854	-0.55943719388874	-0.974113974315627	-0.572483507730886	-0.202650915949976	-0.00768350700932841
TRINITY_DN1817_c0_g1	0.65232027955063	1.95940221416054	0.465726679322488	-0.658601455679713	-0.397973547553015	-0.658601455679713	-0.658601455679713	-0.0450698027617863	-0.658601455679713
TRINITY_DN57986_c0_g1	1.55613061302894	1.64911692178574	1.26985229278666	-0.751176720568565	-0.76398067602585	-1.18634985781212	-0.562379707665013	-0.474955564796964	-0.736257300732826
TRINITY_DN34635_c0_g1	1.74321611990707	1.76594759738882	1.42932838435572	-1.12814311190701	-1.04918545175694	-1.44713754362437	-0.462538936556152	-0.248344490180215	-0.603142567626919
TRINITY_DN51264_c0_g1	1.03690835575885	1.45733137041767	1.11510308613905	-0.122677666069357	-0.859643260235563	-0.751315899063622	-0.575541266700131	-0.217716898966073	-1.08244782128082
TRINITY_DN35228_c0_g1	2.86804695914337	2.84029119324231	2.39483652798937	-1.62725724286124	-2.06086665917781	-2.47959308514053	-0.327742091057581	-0.700573920504165	-0.907141681633723
TRINITY_DN2365_c0_g1	-0.466090521338599	1.0238358261882	0.0695271986537109	0.260575491661778	0.73316401350278	0.835676278983909	-0.520085410979328	-1.1015589256206	-0.835043951051849
TRINITY_DN291_c0_g1	-0.166669512980744	0.851390458564247	0.0810617821638806	-0.767798802092435	-0.660883598175923	-1.04775525988899	0.675932583453107	0.643079924217243	0.391642424739611
TRINITY_DN4862_c0_g1	-0.955822666488908	-0.958331701975025	-0.361282417806738	-0.945829933614667	1.1574352423343	-1.15871049995905	1.43177175896185	0.611484254992266	1.17928596355596
TRINITY_DN30080_c0_g1	1.05311581098197	2.31216908223975	0.931325725450151	-0.338466046558952	-0.493633441847886	-0.908067681640253	-0.854781955708001	-0.832861337451079	-0.868800155465696
TRINITY_DN50383_c0_g1	0.885720169737451	1.18170867979778	0.564305682393655	-0.861709468005092	-0.693318432726317	-0.715313256692982	-0.138918266346328	0.0816150116389098	-0.304090119797078
TRINITY_DN61887_c0_g1	0.594328828191486	1.56600010513299	0.687438232582967	-0.366742805568096	-0.632179701617194	-0.632179701617194	0.0476944461294287	-0.632179701617194	-0.632179701617194
TRINITY_DN61778_c0_g1	-0.982110172075726	-0.985029623407682	-0.341212399589039	0.458104208249225	-0.435902110602856	0.179581977537758	0.827187773899671	1.0051959825583	0.274184363430349
TRINITY_DN19783_c0_g1	0.50236488022154	-0.0434039883425283	-0.816642256638885	-1.16651741662351	-0.456935804714598	-1.29573207397497	0.404155416392535	1.48801818697469	1.38469305670572
TRINITY_DN8336_c0_g1	-1.30304421136488	-1.01021723587828	-0.854329978501834	0.11323931796772	0.479725072414454	-0.311936042538004	0.901910008096386	1.10991417667232	0.874738893132113
TRINITY_DN31432_c0_g1	0.644552268625534	0.24174389816883	0.23523459859063	-1.47286145249574	-0.672026726826145	-0.953645030253419	1.03515676314172	0.241448657189412	0.700397023859186
TRINITY_DN7911_c0_g1	1.56496852806748	0.547165453317756	1.14667030130711	-0.4284444134577	-0.884724894968425	-0.884724894968425	0.338079666076836	-0.702032597452235	-0.6969571479224
TRINITY_DN14185_c0_g1	-1.46129334987505	-0.544601286970771	-0.828951924041657	0.717932096096783	0.310502506078439	-0.661414951953521	0.989377285031581	1.08131856778415	0.397131057850049
TRINITY_DN48162_c0_g1	-0.82110770804233	-0.923182302590884	-0.576608631385874	-0.453095059061873	-0.0496383430369995	-1.51760548206918	1.21696780878395	1.43936711683806	1.68490260056513
TRINITY_DN4474_c0_g1	1.19440927038131	1.33446998081245	0.701437474166851	-1.04767563690902	-0.410957192101953	-0.773069853904868	-0.127650391241898	-0.927132469528213	0.056168818325345
TRINITY_DN2310_c0_g1	-0.230273766392856	-0.977344845234876	0.517820985135634	0.443659636827933	0.881559559176379	0.949560630736983	-0.720382262690001	-0.656948273889312	-0.207651663669884
TRINITY_DN61422_c0_g1	0.932176591647191	1.71466028492299	0.398890125698358	-0.712141186690386	-0.477026866314029	-0.583847785680568	-0.366177156347514	-0.343652186045283	-0.562881821190763
TRINITY_DN25021_c0_g1	-0.419686734523289	2.02510807519572	1.29533069310825	0.764815976409472	0.339860044419495	-0.967287238908343	-0.973009388366739	-0.9105938913259	-1.15453753600867
TRINITY_DN27540_c0_g1	2.05216466036341	1.60022058564258	1.44681517355897	-0.880598460412117	-0.829972387342149	-1.32221419310187	-0.655999520612068	-0.747786631986904	-0.662629226109854
TRINITY_DN44555_c0_g1	-0.46008992542746	-0.135827372035768	-0.149008110726452	-0.718022600617084	-0.945443743562445	-1.02529289637703	1.41580551807322	0.99575306303906	1.02212606763395
TRINITY_DN34254_c0_g1	1.37460543717933	0.181798776099519	0.370560419554687	-1.49346876925989	-1.49819504716706	-1.60247253284504	1.23028355743556	0.985667011751731	0.451221147251171
TRINITY_DN50673_c0_g1	0.894960249224861	0.752519191159285	0.702509408245517	-0.262188845415882	-0.709165465480252	-0.713305195841175	-0.0774307417279247	0.182487690884013	-0.770386291048443
TRINITY_DN5315_c0_g1	1.34753465103094	1.45538380793499	0.894248969271536	-0.298921878562449	-0.465205477133491	-1.02304357681136	-0.726729997909648	-0.0445140383874629	-1.13875245943306
TRINITY_DN3540_c0_g1	1.30573970772987	1.4172583103127	1.22736173833132	-0.49540472242592	-0.752502103251862	-0.627712014530051	-0.594807606152921	-0.739232458993624	-0.740700851019511
TRINITY_DN58604_c0_g1	0.28033929318904	0.813256375084062	0.461830562656748	-1.28233053291366	-1.28233053291366	-1.07443768127233	0.324111695217945	0.812918784105362	0.946642036846499
TRINITY_DN1070_c0_g1	0.721467896672858	1.86207281989814	1.33385888591966	-0.7774984960921	-0.713708483826128	-0.781417090735424	-0.488822207001122	-0.233103443171164	-0.92284988166472
TRINITY_DN44133_c1_g2	0.253657776832908	0.289927635806459	0.513683897520324	-1.26368469905369	-0.551528389382563	-1.5188389784741	0.646600474687752	0.522209612450562	1.10797266961235
TRINITY_DN19489_c0_g1	0.927951125046073	1.17403597830454	1.51729940997045	0.143641949593	-0.658147803493505	-1.46857555960073	-0.420344001671148	-0.710943691484221	-0.504917406664453
TRINITY_DN12622_c0_g1	0.942794902948945	0.43604793225968	0.721365884012831	0.0899906495368139	0.120984216174015	-0.476295926423919	-0.643324530505333	-0.348383137259082	-0.843179990743953
TRINITY_DN2354_c0_g1	1.15902490638078	-0.865529840870753	-0.160342623613769	1.17105654961677	0.691354997867585	0.546898468887644	-0.512508294497637	-1.03108571194508	-0.99886845182554
TRINITY_DN53087_c0_g1	1.53526228596739	1.47556293251609	0.983080097672677	-0.660462184906982	-0.827867194370779	-0.590446563801999	-0.667203762786037	-0.6327065185096	-0.615219091780759
TRINITY_DN11863_c0_g1	0.643325554813499	1.37584805740142	0.386234413259691	-0.979191614913373	-0.440495647883441	-1.07492308033721	0.413214909865902	0.027808374757808	-0.351820966964294
TRINITY_DN6781_c0_g1	1.5533463174457	0.697264894933348	0.425993004905987	0.257253942733818	-0.159760663940776	-1.02607522531782	-0.592047550654226	-0.317667241834227	-0.838307478271798
TRINITY_DN35234_c0_g2	1.97998474390066	1.87306113328277	1.92745660784028	-0.97620743050823	-0.98727566746443	-1.15282708452455	-0.966907869770468	-0.477753923041749	-1.21953050971428
TRINITY_DN49499_c0_g1	0.900648837914375	1.38890392523544	0.33946810312844	-0.963289612509596	-0.963289612509596	-0.705072222973578	-0.105706657125448	0.157062327855626	-0.0487250890156568
TRINITY_DN32899_c0_g1	1.28785311664021	2.15391305225075	1.33808984889363	-0.72348064611327	-0.708105420226354	-1.08347678183415	-0.792067731370683	-0.582857780519157	-0.889867657720976
TRINITY_DN49468_c0_g1	0.818560138734996	0.968780397583629	1.10022436340863	0.0998055232138217	-0.684279619520935	-0.684279619520935	-0.250251944857338	-0.684279619520935	-0.684279619520935
TRINITY_DN60694_c0_g1	0.111613533464544	-0.00261421090652547	-0.066033075766794	-0.455248496843021	-0.732638195653885	-1.17616790544575	0.835880402138659	0.802087478144155	0.683120470868613
TRINITY_DN62468_c0_g1	0.861358195892382	1.61755025607738	0.296244817669636	-0.594396426293808	-0.594396426293808	-0.348292416409892	-0.594396426293808	-0.334973274012393	-0.308698300335683
TRINITY_DN54835_c0_g1	0.390846631662092	1.19809347453165	1.18288190826259	-0.540458211988578	-0.0695309545134509	-0.540458211988578	-0.540458211988578	-0.540458211988578	-0.540458211988578
TRINITY_DN5844_c0_g1	0.910596108245057	1.25498242373907	0.259558054091824	-0.977220116423278	-0.717778975313492	-1.14123572757031	0.139085046523479	0.326069928422702	-0.0540567417150579
TRINITY_DN50798_c0_g1	0.450575824584299	-0.394971684029333	0.424914869836891	0.604477563896451	0.130791180220951	1.02322856597436	-0.768042175895863	-0.538434485908142	-0.932539658679612
TRINITY_DN3097_c0_g1	0.793476449014454	0.17767918434604	0.890234305415234	0.425560705949372	0.967829809682987	-0.629566512966772	-0.536313763645878	-0.94158961223627	-1.14731056555917
TRINITY_DN48711_c0_g1	1.34560550830353	1.2042442632942	0.604230246799318	-0.629657813374959	-0.629657813374959	-0.629657813374959	-0.00579095152226095	-0.629657813374959	-0.629657813374959
TRINITY_DN52963_c0_g1	0.651231444533044	1.59760370685645	0.947886675572705	-0.766688563278921	-0.766688563278921	-0.435556641061719	-0.239618227766261	-0.42186006628148	-0.566309765294895
TRINITY_DN14095_c0_g1	-0.64820176833401	-0.881602171357388	-0.413102833887421	-0.0476294311558851	-0.402372628284102	-0.75011082841433	1.21414379049964	0.718888508088081	1.20998736284541
TRINITY_DN23399_c0_g1	2.44330306826939	2.0817622668091	2.06216142716407	-1.23332805327325	-1.25452841256795	-1.5951726133865	-0.512710453194531	-0.846134186919722	-1.1453530429006
TRINITY_DN15817_c0_g1	2.39857171122638	0.611221058400421	1.19713410769221	-0.375999079125143	0.149559134398418	-1.40527526149577	-0.819351284537174	-0.903453996074865	-0.852406390484472
TRINITY_DN6142_c0_g1	1.42112917372702	0.711853219980005	0.600869916610779	-0.251410876328341	-0.0295200002918827	-0.0868260603429218	-0.696000720684945	-0.773693636729046	-0.89640101594067
TRINITY_DN24089_c0_g1	2.30928439089046	0.18013322882447	1.35436266318136	0.526163014964938	0.362142456867747	-1.92716329780817	-0.834468203008647	-0.993085647175794	-0.97736860673636
TRINITY_DN48604_c0_g1	-0.1391350228915	-0.142922620343693	-0.543369531029509	-0.496096112622157	-0.760099745930019	-0.499976935516129	0.873293963092358	0.486847675736138	1.22145832950451
TRINITY_DN61339_c0_g1	1.18695979143178	1.24146207024304	1.09350702252866	-0.784629744098283	-0.524001835971584	-0.784629744098283	-0.132028526501764	-0.512009289435291	-0.784629744098283
TRINITY_DN16636_c0_g1	1.1738837147483	0.962946996607513	1.38117897220984	-0.98075750518198	-0.900230370888207	-1.15941063508901	-0.0364291352569754	-0.139846081725932	-0.30133595542354
TRINITY_DN41969_c1_g2	-0.903721528336309	-1.11518686061209	-0.816879956122277	0.0563800070261209	0.266067041592271	-0.943935591391537	0.961228511499838	1.53968197593105	0.956366400412939
TRINITY_DN50649_c0_g1	0.91392768721445	1.35743516886682	0.785089473248672	-0.791296471185379	-0.367733100502926	-0.665053172220885	-0.607996198678062	-0.388834898604627	-0.235538488138057
TRINITY_DN10891_c0_g1	1.24346801940216	1.64096196384833	1.02103238225428	-1.23265440047799	-0.486771711575735	-1.06401236491915	-0.167082088884372	-0.590183863162172	-0.364757936485339
TRINITY_DN67_c0_g1	1.56655811136152	1.53876501447393	1.08091105062356	-0.82328399761431	-0.82328399761431	-0.641863357334169	-0.646961224973847	-0.627936399292091	-0.622905199630284
TRINITY_DN18242_c0_g1	-0.0876554627406867	0.623118136641084	0.245418833811611	-0.6388519422976	-0.908486617054754	-0.848977423028801	0.318181144122135	0.544523992463839	0.752729338083175
TRINITY_DN60819_c0_g1	1.3414422450751	1.91052371385145	1.35348239988124	-0.800971192798636	-0.800971192798636	-0.800971192798636	-0.800971192798636	-0.800971192798636	-0.60059239481461
TRINITY_DN26031_c0_g1	1.31405741714868	1.40203201571732	0.698313909479747	-0.401031296707911	0.335219915150612	-0.169282579801064	-0.839106332063626	-0.924816459238779	-1.41538658968498
TRINITY_DN50939_c0_g1	2.01985807241048	1.25328701055166	0.897554361220507	-0.990973564441736	-0.741337997473271	-0.999114549595969	-0.179647919581548	-0.526070010570205	-0.73355540251992
TRINITY_DN27676_c0_g1	1.41069641987513	1.57897773143362	1.56306373016234	-0.538153004838831	-0.325483723236022	-1.24024813915798	-1.15151922056365	-0.632145061470074	-0.665188732204525
TRINITY_DN5934_c0_g1	-0.750066290727979	-0.999554164723825	-0.8329288103067	-0.0678887789796154	-1.09716496135025	-0.903077909233945	1.56595190601586	1.49977018103698	1.58495882826947
TRINITY_DN27927_c0_g1	1.16649338271712	1.0705774031737	0.502933394462941	0.574762646751379	-0.181324692584772	-0.296801910004708	-0.878576133094817	-0.823126088526824	-1.13493800289402
TRINITY_DN61667_c0_g1	-0.744074297854106	-0.555040473464089	-0.549987245737804	-0.191205426842803	0.194776039151958	0.0739581768039885	0.895620935545476	0.246517574733477	0.629434717663901
TRINITY_DN9377_c0_g1	0.794775684946271	1.47574804476441	0.65400920454415	-0.75101287359917	-0.39514253414353	-0.290487889967602	-0.40027973259557	-0.137531263744358	-0.950078640204601
TRINITY_DN24548_c0_g1	1.75659130072925	1.73173521190877	1.43868170899145	-0.881471853026568	-0.978665950974599	-1.38959905192071	-0.373920838062905	-0.456052824311135	-0.847297703333548
TRINITY_DN26528_c0_g1	0.903239549701747	0.934800025994135	0.752657690773063	-1.03906168118358	-0.541971936487755	-1.41868854518562	0.0375596004193359	0.215752217845249	0.155713078123418
TRINITY_DN49061_c0_g1	2.1269232190668	0.396035795363471	-0.248632951481953	0.349812778602826	-0.60252078776686	-0.214055690483706	-0.60252078776686	-0.60252078776686	-0.60252078776686
TRINITY_DN9913_c0_g1	1.30854744030561	1.17745590506991	1.03219024694376	-0.351353750073172	-0.995671528410749	-0.995671528410749	0.0699007831828726	-0.462606606541112	-0.782790962066365
TRINITY_DN58951_c0_g1	0.868400933525768	1.64825317603016	1.33420221031937	-0.780873444195171	-0.448543753847339	-1.24763105992134	-0.305022723809679	-0.106852404138547	-0.961932933963218
TRINITY_DN59475_c0_g1	0.869711165586611	2.51612201591193	0.453689898768189	-0.683157705424692	-0.683157705424692	-0.683157705424692	-0.683157705424692	-0.423734553143277	-0.683157705424692
TRINITY_DN13965_c0_g1	0.870415405424959	0.688978258242136	0.922293175970596	-0.530386657268421	-0.500804517906486	-1.06637729320527	-0.174612596699877	0.280965513711489	-0.490471288269129
TRINITY_DN9461_c0_g1	1.67109643811931	1.05600093259635	0.51095836319416	0.270451562102551	-0.584512269831676	-0.84421141672505	-0.716037428483482	-0.969421664283556	-0.394324516688604
TRINITY_DN52668_c0_g1	1.06227068819424	0.628495738193823	0.884630585009932	0.705164488581502	-0.761071073568903	-0.761071073568903	-0.508897660366876	-0.488450618905911	-0.761071073568903
TRINITY_DN52973_c0_g1	-0.296157982467673	0.105525595524714	-0.318251753318289	-0.17176950343425	-1.00078330662163	-0.916634769801767	0.921921211550961	0.882268487540653	0.793882021027276
TRINITY_DN27886_c0_g1	1.51174943780152	2.14570076691765	0.724248720607358	-0.990326518244268	-0.990326518244268	-0.440410964622313	-0.879295205855524	-0.328576918433563	-0.752762799926592
TRINITY_DN19790_c0_g1	0.933449119134286	0.499052818607334	0.483640314501237	0.614655484497466	0.883098876199879	-0.645972423629232	-0.913052041520975	-0.866082384289185	-0.988789763500809
TRINITY_DN11059_c0_g1	0.363078703933482	0.720740460097129	1.15868596600826	-0.774694844156554	-0.459316796476908	-1.0850349647687	0.245462408843828	-0.268064953834378	0.0991440203538498
TRINITY_DN14984_c0_g1	0.293652522931204	0.546905718774707	-0.104381158425026	1.67304316734653	0.646306046542289	-0.0157934389485077	-1.43397072084635	-0.483013725975758	-1.12274841139909
TRINITY_DN24707_c0_g1	1.45470038370645	1.58909584708364	1.34021081383263	-0.880203433220936	-0.595167520071178	-1.27749538230983	-0.780191701246006	-0.404630506792824	-0.44631850098194
TRINITY_DN56407_c0_g1	-0.621220920785692	-0.625461026823511	-0.837803469562393	0.971833781602976	0.154798078116446	-1.06800648292881	1.23942204226343	0.639076508842891	0.147361489274665
TRINITY_DN6089_c0_g1	1.33326919188481	0.829873835383963	0.742360927501393	-0.289480339026562	-0.611118415812458	-1.00361709307238	-0.31464256142474	-0.42246620630124	-0.264179339132785
TRINITY_DN16519_c0_g1	1.33998820315391	1.87796849052272	1.20261813253213	-1.31189784987864	-1.04151114692935	-1.51899408411857	0.0961647864498314	-0.172108566409643	-0.472227965322391
TRINITY_DN12877_c0_g1	0.855275308424168	0.91525943619237	0.428116136433107	-0.608409739592007	-0.834918269400687	-0.614588314521131	-0.608409739592007	0.4666693772025	0.00100580485368817
TRINITY_DN38753_c0_g1	-1.11496114758446	-0.604149893550897	-0.0971806040516534	-0.80626096515616	-0.076129232863861	-1.1409563561174	1.15212276403614	1.2810319333377	1.40648350195059
TRINITY_DN54212_c0_g1	0.926113753561421	0.799399666088942	0.924354583680133	-0.924064843024532	-1.11056540066903	-0.62307905132049	0.105423753477694	-0.0463723387415342	-0.0512101230526054
TRINITY_DN34044_c0_g1	1.51278041819083	2.34337124277504	1.46412956228143	-0.835654630445913	-0.875368784102074	-1.23611612787996	-0.502685933797791	-0.749428754503806	-1.12102699251775
TRINITY_DN61720_c0_g1	0.297566973809858	1.43794769963816	0.799493792152641	-0.531064607878161	-0.531064607878161	-0.531064607878161	-0.12943414129342	-0.531064607878161	-0.281315892794592
TRINITY_DN55489_c0_g1	1.66808479325999	0.434283805575125	0.923913429360927	-0.395952199069543	0.0783911289716828	-0.801858686596258	-0.539393279011169	-0.775924431428475	-0.591544561062275
TRINITY_DN61230_c0_g1	0.591434773972611	1.21986188820695	0.569960655785474	-0.407443815134634	-0.588763571177059	-0.771455868693249	-0.274737880758072	0.0342493161452624	-0.373105498347284
TRINITY_DN52736_c0_g1	-0.725311817462818	0.796841638686473	0.216412723121613	-0.832642205335638	-0.688021623496113	-1.00644802967192	0.415540259783181	0.638457011505516	1.18517204286971
TRINITY_DN18753_c0_g1	1.38151823591859	0.601120853752054	1.27477679263483	-1.03153542482551	-0.357159756123298	-0.531031003225298	-0.365407677821348	-0.478646423045284	-0.493635597264737
TRINITY_DN26457_c0_g1	-0.325407712511165	-0.647743867093197	-0.653878653265299	-0.255329276775024	-0.522723221987562	-0.824059837792878	0.843549848800418	1.05682343768343	1.32876928294128
TRINITY_DN23758_c1_g1	-0.350367882739504	0.223578390868711	-0.0686718027579372	0.563092297062034	0.844570472291699	0.940672782173936	-0.536155288817096	-0.942099639473415	-0.674619328608429
TRINITY_DN9875_c0_g1	0.807407011312693	1.55677480611066	0.715498066459863	-0.679564733057714	-0.679564733057714	-0.679564733057714	-0.311075732412611	-0.470423335219122	-0.25948661707834
TRINITY_DN57203_c0_g1	1.81079962296183	0.359471303023531	0.71295961047506	0.211388063540622	-0.980806101742723	-0.980806101742723	-0.414234461115962	-0.376734778073862	-0.342037157325773
TRINITY_DN12125_c0_g1	1.31906648884044	0.599189885683907	0.888775295617354	-0.45332568744669	-0.825558864182118	-0.829053484479986	-0.368667947770393	0.051868762251756	-0.382294448514274
TRINITY_DN19618_c0_g1	0.965094460103328	0.363376986562158	0.454385076331426	-1.56876768933002	-1.63890808355833	-1.78164825567441	1.25027620812436	0.990237322840958	0.965953974600535
TRINITY_DN39037_c2_g1	-0.639523165103954	-1.09305177998993	-0.698877971866979	0.212209569606168	0.296207374969785	-1.01829378101356	0.688794367267704	1.25545285959807	0.997082526532688
TRINITY_DN37384_c1_g1	1.67262782929361	1.24975282559489	1.1600404723877	-0.62467189282471	-0.673850973339294	-1.20184128862253	-0.471009238639425	-0.70862871648569	-0.402419017364551
TRINITY_DN31622_c0_g1	0.557942269466884	1.55751319694715	0.736746926229347	-0.897113973011098	-1.39883039228783	-1.49016448393244	0.483360957851435	0.381490788469087	0.0690547102674648
TRINITY_DN11621_c0_g1	1.55100011592166	2.06758946859332	1.29931440216453	-0.963098408099443	-0.637919778511659	-0.871175918658404	-0.788360407894998	-0.60475291457646	-1.05259655893855
TRINITY_DN11054_c0_g1	1.1398889873692	1.29039473242775	1.06591704816013	-0.777104747193494	-0.711813286941775	-0.656892720663524	-0.228914055389452	-0.682647299550195	-0.438828658218648
TRINITY_DN48879_c1_g1	1.33013582225835	2.03384157125144	1.12022231718375	-1.1169361278661	-1.24956806632511	-1.1899842576502	-0.131968457877465	0.138469824386569	-0.934212625361229
TRINITY_DN18256_c0_g1	1.34142164447172	1.04785258752823	1.27038397674427	-0.718265970149473	-0.935703509543157	-1.10562851098547	-0.425754363238846	-0.0700046012547477	-0.404301253572528
TRINITY_DN13095_c0_g1	2.08724025341498	1.27863223040055	1.63729679835608	-0.736363817608604	-1.00135032970613	-1.2571574283389	-0.565158565184188	-0.825046415701117	-0.618092725632666
TRINITY_DN18789_c0_g1	1.83762071779145	1.46616931356438	0.826380966687692	-0.853949434980612	-0.643972550770002	-0.403823658629397	-0.71374785897947	-0.843653619359528	-0.67102387532452
TRINITY_DN8922_c0_g1	0.972944581659091	1.56657667713931	0.794347278202328	-0.894951882333564	-0.634323974206865	-0.636734492797546	0.0999898278434069	-0.3728961331726	-0.894951882333564
TRINITY_DN11786_c0_g1	0.419630756953316	0.877212121259882	0.625462983021516	-0.651686647548336	-0.868092773819053	-0.727898982663637	0.0849789788361697	0.247384443600883	-0.00699087964074097
TRINITY_DN60563_c0_g1	0.861347458620096	0.984848956513613	0.57369608676425	-1.12851816424619	-0.636921569835742	-0.740053066963037	-0.448644016499568	0.392532572654772	0.141711742991807
TRINITY_DN15737_c0_g1	-0.854332793315843	-0.760910066077894	-0.950202376903866	1.01213783643784	0.51809170390145	-0.255648057322389	0.196163609014088	0.70831411957699	0.386386024689628
TRINITY_DN55685_c0_g1	1.60814087746769	0.784862570348738	0.930790139598705	0.544072017219955	-0.32404833874269	-1.06993102764495	-0.781867827319633	-0.622087383282864	-1.06993102764495
TRINITY_DN30535_c0_g1	3.34324761467413	1.60322154260051	2.34137555590255	-1.21714796264542	-0.985862292574867	-1.03911120981946	-1.48882128675309	-1.20321912401402	-1.35368283737034
TRINITY_DN50349_c0_g1	1.3288927681522	2.02805632960603	1.27022937601682	-0.668897897509609	-0.634001077980731	-0.996494199264395	-0.625407187842739	-0.753569392039768	-0.948808719137808
TRINITY_DN58547_c0_g1	0.681388335223394	0.780376283082566	-0.0449522673459635	-0.954169357973512	-1.05716335129684	-0.78693344405884	0.301232910659816	0.213664564256826	0.866556327452551
TRINITY_DN36224_c0_g1	-1.16251508086977	-1.03990473702009	-1.05103669843069	-0.14302903343544	0.788679390428651	-0.910590037211401	0.980328974496635	1.24620814806388	1.29185907397823
TRINITY_DN4004_c0_g1	0.786838531423725	1.1961068911746	0.363919936924188	0.0248909797865551	0.658463424732333	0.135818969462307	-0.430536132475272	-1.18331341231472	-1.55218918871371
TRINITY_DN61429_c0_g1	1.68367744888548	1.94293812763718	1.27525782837114	-0.930523697488246	-0.717258520441675	-0.658747052887465	-0.9332954467383	-0.742559040124847	-0.919489647213269
TRINITY_DN33514_c0_g1	2.12821978273183	2.4943778956712	1.9432773527253	-1.46844375724688	-1.7304185265726	-1.06993093383161	-0.820226858410303	-0.407727975026483	-1.06912698004046
TRINITY_DN8923_c0_g1	1.90858416275671	1.81032481811267	0.590362950011676	-0.810764417659721	-0.973225899916913	-0.68473476459738	-0.34066954879813	-0.382320259829727	-1.11755704007918
TRINITY_DN59046_c0_g1	-0.99892226888414	-0.771484474086858	-0.316434697896892	-1.13773673778642	0.482380427242262	-0.867506830548424	1.05414170475994	1.31617586585747	1.23938701134306
TRINITY_DN6092_c0_g1	1.44877991999547	0.667218336719086	0.686201440086659	-1.0307703408381	-1.10468273529319	-1.71455057777717	0.328864447522063	0.244845888573447	0.474093621011732
TRINITY_DN36518_c0_g1	1.44057460887174	2.20709463876751	0.946205317134831	-0.479615047004343	-0.731715290715764	-0.993781769615639	-0.803678886235696	-0.443485570223621	-1.14159800097902
TRINITY_DN55957_c0_g1	-0.139208980418558	-0.381646481645238	-0.38630184238333	-0.815396241186253	-0.730076913212154	-0.915470133374593	1.07812312341527	1.34487016328994	0.945107305514917
